pitch_type,zone,stand,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,game_pk,fielder_2,at_bat_number,pitch_number,if_fielding_alignment,of_fielding_alignment,home_score_diff,bat_score_diff,bat_win_exp,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
FF,1,L,0,1,,,,0,7,Top,778254,680779,46,2,Infield shade,Standard,-2,2,0.824,39,3,2,5
FS,13,L,0,0,,,,0,7,Top,778254,680779,46,1,Infield shade,Standard,-2,2,0.824,39,3,2,5
FS,9,L,0,0,,,,0,7,Top,778254,680779,45,1,Standard,Standard,-1,1,0.7,25,3,2,5
FS,13,L,1,2,,666134,,2,6,Top,778254,680779,39,4,Infield shade,Standard,-1,1,0.652,33,3,2,5
FF,5,L,1,1,,666134,,2,6,Top,778254,680779,39,3,Infield shade,Standard,-1,1,0.652,33,3,2,5
FS,13,L,1,0,,666134,,2,6,Top,778254,680779,39,2,Infield shade,Standard,-1,1,0.652,33,3,2,5
FS,13,L,0,0,,666134,,2,6,Top,778254,680779,39,1,Infield shade,Standard,-1,1,0.652,33,3,2,5
FF,6,L,3,2,,,,2,6,Top,778254,680779,38,9,Infield shade,Standard,-1,1,0.625,27,3,2,5
FS,13,L,3,2,,,,2,6,Top,778254,680779,38,8,Standard,Standard,-1,1,0.625,27,3,2,5
ST,13,L,2,2,,,,2,6,Top,778254,680779,38,7,Standard,Standard,-1,1,0.625,27,3,2,5
FS,13,L,1,2,,,,2,6,Top,778254,680779,38,6,Infield shade,Standard,-1,1,0.625,27,3,2,5
ST,8,L,1,2,,,,2,6,Top,778254,680779,38,5,Standard,Standard,-1,1,0.625,27,3,2,5
CH,13,L,0,2,,,,2,6,Top,778254,680779,38,4,Standard,Standard,-1,1,0.625,27,3,2,5
FF,6,L,0,2,,,,2,6,Top,778254,680779,38,3,Standard,Standard,-1,1,0.625,27,3,2,5
FF,2,L,0,1,,,,2,6,Top,778254,680779,38,2,Infield shade,Standard,-1,1,0.625,27,3,2,5
FS,7,L,0,0,,,,2,6,Top,778254,680779,38,1,Infield shade,Standard,-1,1,0.625,27,3,2,5
FS,13,L,2,2,,,,1,6,Top,778254,680779,37,6,Infield shade,Standard,-1,1,0.643,28,3,2,5
SL,4,L,2,2,,,,1,6,Top,778254,680779,37,5,Infield shade,Standard,-1,1,0.643,28,3,2,5
FS,8,L,2,1,,,,1,6,Top,778254,680779,37,4,Standard,Standard,-1,1,0.643,28,3,2,5
FF,14,L,1,1,,,,1,6,Top,778254,680779,37,3,Standard,Standard,-1,1,0.643,28,3,2,5
CU,11,L,0,1,,,,1,6,Top,778254,680779,37,2,Standard,Standard,-1,1,0.643,28,3,2,5
FS,2,L,0,0,,,,1,6,Top,778254,680779,37,1,Standard,Standard,-1,1,0.643,28,3,2,5
FS,8,L,0,0,,,,0,6,Top,778254,680779,36,1,Strategic,Standard,-1,1,0.667,24,2,1,5
FS,5,L,1,2,,,666310,1,5,Top,778254,680779,32,5,Infield shade,Standard,-1,1,0.647,28,2,1,5
SL,7,L,1,2,,,666310,1,5,Top,778254,680779,32,4,Infield shade,Standard,-1,1,0.647,28,2,1,5
CH,13,L,1,1,,,666310,1,5,Top,778254,680779,32,3,Standard,Standard,-1,1,0.647,28,2,1,5
FS,13,L,0,1,,,666310,1,5,Top,778254,680779,32,2,Standard,Standard,-1,1,0.647,28,2,1,5
FS,8,L,0,0,,,666310,1,5,Top,778254,680779,32,1,Standard,Standard,-1,1,0.647,28,2,1,5
FS,4,L,0,0,,,666310,0,5,Top,778254,680779,31,1,Standard,Standard,-1,1,0.681,23,2,1,5
FF,13,L,3,1,,,,0,5,Top,778254,680779,30,5,Infield shade,Standard,-1,1,0.644,25,2,1,5
FS,13,L,2,1,,,,0,5,Top,778254,680779,30,4,Infield shade,Standard,-1,1,0.644,25,2,1,5
SL,5,L,2,0,,,,0,5,Top,778254,680779,30,3,Infield shade,Standard,-1,1,0.644,25,2,1,5
SL,14,L,1,0,,,,0,5,Top,778254,680779,30,2,Infield shade,Standard,-1,1,0.644,25,2,1,5
FS,14,L,0,0,,,,0,5,Top,778254,680779,30,1,Infield shade,Standard,-1,1,0.644,25,2,1,5
FS,9,L,2,1,,,,2,4,Top,778254,680779,26,4,Infield shade,Standard,-1,1,0.59,39,2,1,5
ST,14,L,1,1,,,,2,4,Top,778254,680779,26,3,Infield shade,Standard,-1,1,0.59,39,2,1,5
ST,14,L,1,0,,,,2,4,Top,778254,680779,26,2,Infield shade,Standard,-1,1,0.59,39,2,1,5
FS,14,L,0,0,,,,2,4,Top,778254,680779,26,1,Infield shade,Standard,-1,1,0.59,39,2,1,5
ST,4,L,2,2,,,,1,4,Top,778254,680779,25,5,Standard,Standard,-1,1,0.606,25,2,1,5
FF,11,L,1,2,,,,1,4,Top,778254,680779,25,4,Infield shade,Standard,-1,1,0.606,25,2,1,5
FF,8,L,1,1,,,,1,4,Top,778254,680779,25,3,Infield shade,Standard,-1,1,0.606,25,2,1,5
CU,11,L,1,0,,,,1,4,Top,778254,680779,25,2,Infield shade,Standard,-1,1,0.606,25,2,1,5
ST,11,L,0,0,,,,1,4,Top,778254,680779,25,1,Infield shade,Standard,-1,1,0.606,25,2,1,5
FS,8,L,1,0,,,,0,4,Top,778254,680779,24,2,Infield shade,Standard,-1,1,0.629,33,2,1,5
CH,13,L,0,0,,,,0,4,Top,778254,680779,24,1,Infield shade,Standard,-1,1,0.629,33,2,1,5
FF,4,L,0,0,,,680757,1,3,Top,778254,680779,19,1,Infield shade,Standard,-1,1,0.62,27,2,1,5
ST,7,L,2,2,682177,,,1,3,Top,778254,680779,18,7,Strategic,Standard,0,0,0.557,28,2,1,5
FF,2,L,2,2,682177,,,1,3,Top,778254,680779,18,6,Strategic,Standard,0,0,0.557,28,2,1,5
FS,13,L,2,2,682177,,,1,3,Top,778254,680779,18,5,Strategic,Standard,0,0,0.557,28,2,1,5
ST,14,L,1,2,682177,,,1,3,Top,778254,680779,18,4,Strategic,Standard,0,0,0.557,28,2,1,5
ST,8,L,1,1,682177,,,1,3,Top,778254,680779,18,3,Strategic,Standard,0,0,0.557,28,2,1,5
FF,6,L,1,0,682177,,,1,3,Top,778254,680779,18,2,Strategic,Standard,0,0,0.557,28,2,1,5
FS,13,L,0,0,682177,,,1,3,Top,778254,680779,18,1,Strategic,Standard,0,0,0.557,28,2,1,5
FF,11,L,1,0,,682177,,0,3,Top,778254,680779,17,2,Standard,Standard,0,0,0.569,24,1,0,5
ST,11,L,0,0,,682177,,0,3,Top,778254,680779,17,1,Strategic,Standard,0,0,0.569,24,1,0,5
FF,9,L,0,0,,,,0,3,Top,778254,680779,16,1,Infield shade,Standard,0,0,0.5,28,1,0,5
FF,5,L,3,2,,,,2,2,Top,778254,680779,11,7,Infield shade,Standard,0,0,0.46,23,1,0,5
FF,14,L,2,2,,,,2,2,Top,778254,680779,11,6,Infield shade,Standard,0,0,0.46,23,1,0,5
ST,7,L,2,2,,,,2,2,Top,778254,680779,11,5,Infield shade,Standard,0,0,0.46,23,1,0,5
ST,5,L,2,1,,,,2,2,Top,778254,680779,11,4,Standard,Standard,0,0,0.46,23,1,0,5
FS,13,L,1,1,,,,2,2,Top,778254,680779,11,3,Standard,Standard,0,0,0.46,23,1,0,5
FF,8,L,1,0,,,,2,2,Top,778254,680779,11,2,Standard,Standard,0,0,0.46,23,1,0,5
FF,9,L,0,0,,,,2,2,Top,778254,680779,11,1,Standard,Standard,0,0,0.46,23,1,0,5
FF,5,L,2,1,,,,1,2,Top,778254,680779,10,4,Infield shade,Standard,0,0,0.477,25,1,0,5
FS,4,L,2,0,,,,1,2,Top,778254,680779,10,3,Infield shade,Standard,0,0,0.477,25,1,0,5
ST,11,L,1,0,,,,1,2,Top,778254,680779,10,2,Infield shade,Standard,0,0,0.477,25,1,0,5
ST,14,L,0,0,,,,1,2,Top,778254,680779,10,1,Infield shade,Standard,0,0,0.477,25,1,0,5
ST,9,L,2,2,,,,0,2,Top,778254,680779,9,5,Infield shade,Standard,0,0,0.5,39,1,0,5
FS,5,L,2,1,,,,0,2,Top,778254,680779,9,4,Infield shade,Standard,0,0,0.5,39,1,0,5
FS,8,L,2,0,,,,0,2,Top,778254,680779,9,3,Infield shade,Standard,0,0,0.5,39,1,0,5
FF,14,L,1,0,,,,0,2,Top,778254,680779,9,2,Infield shade,Standard,0,0,0.5,39,1,0,5
FF,14,L,0,0,,,,0,2,Top,778254,680779,9,1,Infield shade,Standard,0,0,0.5,39,1,0,5
FS,13,L,2,2,,666134,608070,1,1,Top,778254,680779,4,5,Standard,Standard,0,0,0.538,25,1,0,5
FF,11,L,1,2,,666134,608070,1,1,Top,778254,680779,4,4,Standard,Standard,0,0,0.538,25,1,0,5
FF,11,L,0,2,,666134,608070,1,1,Top,778254,680779,4,3,Standard,Standard,0,0,0.538,25,1,0,5
FF,1,L,0,1,,666134,608070,1,1,Top,778254,680779,4,2,Standard,Standard,0,0,0.538,25,1,0,5
FF,4,L,0,0,,666134,608070,1,1,Top,778254,680779,4,1,Standard,Standard,0,0,0.538,25,1,0,5
FS,13,L,1,2,,,666134,1,1,Top,778254,680779,3,4,Infield shade,Standard,0,0,0.503,33,1,0,5
FF,2,L,1,1,,,666134,1,1,Top,778254,680779,3,3,Infield shade,Standard,0,0,0.503,33,1,0,5
SL,7,L,1,0,,,666134,1,1,Top,778254,680779,3,2,Infield shade,Standard,0,0,0.503,33,1,0,5
FS,11,L,0,0,,,666134,1,1,Top,778254,680779,3,1,Infield shade,Standard,0,0,0.503,33,1,0,5
CH,13,L,1,2,,,,1,1,Top,778254,680779,2,5,Infield shade,Standard,0,0,0.478,27,1,0,5
FF,1,L,1,2,,,,1,1,Top,778254,680779,2,4,Infield shade,Standard,0,0,0.478,27,1,0,5
FF,5,L,1,1,,,,1,1,Top,778254,680779,2,3,Infield shade,Standard,0,0,0.478,27,1,0,5
FF,12,L,0,1,,,,1,1,Top,778254,680779,2,2,Infield shade,Standard,0,0,0.478,27,1,0,5
FF,14,L,0,0,,,,1,1,Top,778254,680779,2,1,Infield shade,Standard,0,0,0.478,27,1,0,5
FF,6,L,1,0,,,,0,1,Top,778254,680779,1,2,Standard,Standard,0,0,0.5,28,1,0,5
FF,14,L,0,0,,,,0,1,Top,778254,680779,1,1,Standard,Standard,0,0,0.5,28,1,0,5
FF,5,L,0,2,,663993,,2,6,Top,778321,680779,45,3,Standard,Standard,3,-3,0.11,33,3,2,6
FF,5,L,0,1,,663993,,2,6,Top,778321,680779,45,2,Standard,Standard,3,-3,0.11,33,3,2,6
FF,2,L,0,0,,663993,,2,6,Top,778321,680779,45,1,Standard,Standard,3,-3,0.11,33,3,2,6
FF,5,L,1,1,695578,,,2,6,Top,778321,680779,44,3,Standard,Standard,4,-4,0.062,30,3,2,6
ST,11,L,0,1,695578,,,2,6,Top,778321,680779,44,2,Standard,Standard,4,-4,0.062,30,3,2,6
CU,4,L,0,0,695578,,,2,6,Top,778321,680779,44,1,Standard,Standard,4,-4,0.062,30,3,2,6
FS,4,L,0,0,,,695578,1,6,Top,778321,680779,43,1,Standard,Standard,4,-4,0.076,27,3,2,6
FF,4,L,3,2,683083,,669743,0,6,Top,778321,680779,42,6,Standard,Standard,5,-5,0.106,23,3,2,6
FF,4,L,3,1,683083,,669743,0,6,Top,778321,680779,42,5,Standard,Standard,5,-5,0.106,23,3,2,6
CH,13,L,2,1,683083,,669743,0,6,Top,778321,680779,42,4,Standard,Standard,5,-5,0.106,23,3,2,6
CH,7,L,2,0,683083,,669743,0,6,Top,778321,680779,42,3,Standard,Standard,5,-5,0.106,23,3,2,6
FF,11,L,1,0,683083,,669743,0,6,Top,778321,680779,42,2,Standard,Standard,5,-5,0.106,23,3,2,6
CU,11,L,0,0,683083,,669743,0,6,Top,778321,680779,42,1,Standard,Standard,5,-5,0.106,23,3,2,6
ST,8,R,2,2,,683083,,0,6,Top,778321,680779,41,5,Standard,Standard,5,-5,0.067,31,3,2,6
FF,6,R,2,1,,683083,,0,6,Top,778321,680779,41,4,Standard,Standard,5,-5,0.067,31,3,2,6
FF,11,R,1,1,,683083,,0,6,Top,778321,680779,41,3,Standard,Standard,5,-5,0.067,31,3,2,6
ST,14,R,0,1,,683083,,0,6,Top,778321,680779,41,2,Standard,Standard,5,-5,0.067,31,3,2,6
SL,5,R,0,0,,683083,,0,6,Top,778321,680779,41,1,Standard,Standard,5,-5,0.067,31,3,2,6
FF,9,L,0,1,,,,0,6,Top,778321,680779,40,2,Standard,Standard,5,-5,0.042,25,2,1,6
FS,4,L,0,0,,,,0,6,Top,778321,680779,40,1,Standard,Standard,5,-5,0.042,25,2,1,6
FS,2,R,3,2,,,,2,5,Top,778321,680779,32,7,Standard,Standard,2,-2,0.192,23,2,1,6
FF,3,R,3,2,,,,2,5,Top,778321,680779,32,6,Standard,Standard,2,-2,0.192,23,2,1,6
FF,11,R,2,2,,,,2,5,Top,778321,680779,32,5,Standard,Standard,2,-2,0.192,23,2,1,6
CH,13,R,1,2,,,,2,5,Top,778321,680779,32,4,Standard,Standard,2,-2,0.192,23,2,1,6
SL,14,R,0,2,,,,2,5,Top,778321,680779,32,3,Standard,Standard,2,-2,0.192,23,2,1,6
CH,4,R,0,1,,,,2,5,Top,778321,680779,32,2,Standard,Standard,2,-2,0.192,23,2,1,6
ST,14,R,0,0,,,,2,5,Top,778321,680779,32,1,Standard,Standard,2,-2,0.192,23,2,1,6
SL,14,R,1,2,,,,1,5,Top,778321,680779,31,4,Standard,Standard,2,-2,0.211,32,2,1,6
FF,11,R,0,2,,,,1,5,Top,778321,680779,31,3,Standard,Standard,2,-2,0.211,32,2,1,6
FF,3,R,0,1,,,,1,5,Top,778321,680779,31,2,Standard,Standard,2,-2,0.211,32,2,1,6
FF,6,R,0,0,,,,1,5,Top,778321,680779,31,1,Standard,Standard,2,-2,0.211,32,2,1,6
ST,8,L,0,1,,,,0,5,Top,778321,680779,30,2,Standard,Standard,2,-2,0.239,25,2,1,6
FS,9,L,0,0,,,,0,5,Top,778321,680779,30,1,Standard,Standard,2,-2,0.239,25,2,1,6
FS,7,L,3,2,,,,2,4,Top,778321,680779,26,6,Standard,Standard,2,-2,0.218,33,2,1,6
CH,13,L,2,2,,,,2,4,Top,778321,680779,26,5,Standard,Standard,2,-2,0.218,33,2,1,6
FF,12,L,1,2,,,,2,4,Top,778321,680779,26,4,Standard,Standard,2,-2,0.218,33,2,1,6
FF,4,L,1,1,,,,2,4,Top,778321,680779,26,3,Standard,Standard,2,-2,0.218,33,2,1,6
FF,13,L,1,0,,,,2,4,Top,778321,680779,26,2,Standard,Standard,2,-2,0.218,33,2,1,6
FS,13,L,0,0,,,,2,4,Top,778321,680779,26,1,Standard,Standard,2,-2,0.218,33,2,1,6
ST,8,L,2,2,,,,1,4,Top,778321,680779,25,6,Standard,Standard,2,-2,0.236,30,2,1,6
FS,13,L,1,2,,,,1,4,Top,778321,680779,25,5,Standard,Standard,2,-2,0.236,30,2,1,6
FF,3,L,1,2,,,,1,4,Top,778321,680779,25,4,Standard,Standard,2,-2,0.236,30,2,1,6
FF,8,L,1,1,,,,1,4,Top,778321,680779,25,3,Standard,Standard,2,-2,0.236,30,2,1,6
FS,13,L,0,1,,,,1,4,Top,778321,680779,25,2,Standard,Standard,2,-2,0.236,30,2,1,6
SL,8,L,0,0,,,,1,4,Top,778321,680779,25,1,Standard,Standard,2,-2,0.236,30,2,1,6
FF,3,L,1,0,,,,0,4,Top,778321,680779,24,2,Infield shade,Standard,2,-2,0.262,27,2,1,6
FS,14,L,0,0,,,,0,4,Top,778321,680779,24,1,Infield shade,Standard,2,-2,0.262,27,2,1,6
FF,1,L,2,2,,,,2,3,Top,778321,680779,19,6,Standard,Standard,1,-1,0.339,23,2,1,6
CH,14,L,2,2,,,,2,3,Top,778321,680779,19,5,Standard,Standard,1,-1,0.339,23,2,1,6
FF,11,L,1,2,,,,2,3,Top,778321,680779,19,4,Standard,Standard,1,-1,0.339,23,2,1,6
FF,4,L,1,1,,,,2,3,Top,778321,680779,19,3,Standard,Standard,1,-1,0.339,23,2,1,6
ST,4,L,1,0,,,,2,3,Top,778321,680779,19,2,Standard,Standard,1,-1,0.339,23,2,1,6
FF,13,L,0,0,,,,2,3,Top,778321,680779,19,1,Standard,Standard,1,-1,0.339,23,2,1,6
FF,8,R,1,2,,,,1,3,Top,778321,680779,18,4,Standard,Standard,1,-1,0.357,31,2,1,6
ST,5,R,1,1,,,,1,3,Top,778321,680779,18,3,Standard,Standard,1,-1,0.357,31,2,1,6
FS,13,R,1,0,,,,1,3,Top,778321,680779,18,2,Standard,Standard,1,-1,0.357,31,2,1,6
ST,14,R,0,0,,,,1,3,Top,778321,680779,18,1,Standard,Standard,1,-1,0.357,31,2,1,6
FS,13,L,2,2,,,,0,3,Top,778321,680779,17,5,Standard,Standard,1,-1,0.383,25,1,0,6
ST,13,L,1,2,,,,0,3,Top,778321,680779,17,4,Standard,Standard,1,-1,0.383,25,1,0,6
FF,4,L,1,1,,,,0,3,Top,778321,680779,17,3,Standard,Standard,1,-1,0.383,25,1,0,6
CU,7,L,1,0,,,,0,3,Top,778321,680779,17,2,Standard,Standard,1,-1,0.383,25,1,0,6
FF,14,L,0,0,,,,0,3,Top,778321,680779,17,1,Standard,Standard,1,-1,0.383,25,1,0,6
SL,6,R,1,2,,,657557,2,2,Top,778321,680779,13,4,Standard,Standard,1,-1,0.365,23,1,0,6
FF,3,R,1,1,,,657557,2,2,Top,778321,680779,13,3,Standard,Standard,1,-1,0.365,23,1,0,6
ST,9,R,0,1,,,657557,2,2,Top,778321,680779,13,2,Standard,Standard,1,-1,0.365,23,1,0,6
SL,5,R,0,0,,,657557,2,2,Top,778321,680779,13,1,Standard,Standard,1,-1,0.365,23,1,0,6
FF,4,R,1,1,,,,2,2,Top,778321,680779,12,3,Standard,Standard,1,-1,0.351,32,1,0,6
FF,11,R,0,1,,,,2,2,Top,778321,680779,12,2,Standard,Standard,1,-1,0.351,32,1,0,6
FF,1,R,0,0,,,,2,2,Top,778321,680779,12,1,Standard,Standard,1,-1,0.351,32,1,0,6
FF,4,L,2,1,,,,1,2,Top,778321,680779,11,4,Infield shade,Standard,1,-1,0.368,25,1,0,6
CH,13,L,1,1,,,,1,2,Top,778321,680779,11,3,Standard,Standard,1,-1,0.368,25,1,0,6
ST,8,L,1,0,,,,1,2,Top,778321,680779,11,2,Standard,Standard,1,-1,0.368,25,1,0,6
FF,11,L,0,0,,,,1,2,Top,778321,680779,11,1,Standard,Standard,1,-1,0.368,25,1,0,6
FF,11,L,2,2,,,,0,2,Top,778321,680779,10,5,Standard,Standard,1,-1,0.392,33,1,0,6
CH,13,L,1,2,,,,0,2,Top,778321,680779,10,4,Standard,Standard,1,-1,0.392,33,1,0,6
FF,11,L,0,2,,,,0,2,Top,778321,680779,10,3,Standard,Standard,1,-1,0.392,33,1,0,6
FF,6,L,0,1,,,,0,2,Top,778321,680779,10,2,Infield shade,Standard,1,-1,0.392,33,1,0,6
FS,9,L,0,0,,,,0,2,Top,778321,680779,10,1,Infield shade,Standard,1,-1,0.392,33,1,0,6
CH,13,L,3,1,,695578,,2,1,Top,778321,680779,4,5,Standard,Standard,0,0,0.485,30,1,0,6
FS,13,L,2,1,,695578,,2,1,Top,778321,680779,4,4,Standard,Standard,0,0,0.485,30,1,0,6
FF,11,L,1,1,,695578,,2,1,Top,778321,680779,4,3,Standard,Standard,0,0,0.485,30,1,0,6
FF,11,L,0,1,,,695578,2,1,Top,778321,680779,4,2,Standard,Standard,0,0,0.475,30,1,0,6
SL,9,L,0,0,,,695578,2,1,Top,778321,680779,4,1,Standard,Standard,0,0,0.475,30,1,0,6
CH,13,L,1,2,,,695578,1,1,Top,778321,680779,3,6,Standard,Standard,0,0,0.503,27,1,0,6
FS,7,L,1,2,,,695578,1,1,Top,778321,680779,3,5,Infield shade,Standard,0,0,0.503,27,1,0,6
CH,13,L,1,2,,,695578,1,1,Top,778321,680779,3,4,Infield shade,Standard,0,0,0.503,27,1,0,6
FF,11,L,0,2,,,695578,1,1,Top,778321,680779,3,3,Infield shade,Standard,0,0,0.503,27,1,0,6
CH,13,L,0,1,,,695578,1,1,Top,778321,680779,3,2,Standard,Standard,0,0,0.503,27,1,0,6
FS,8,L,0,0,,,695578,1,1,Top,778321,680779,3,1,Standard,Standard,0,0,0.503,27,1,0,6
CU,14,L,1,2,,,,1,1,Top,778321,682848,2,4,Standard,Standard,0,0,0.478,23,1,0,6
FF,2,L,1,1,,,,1,1,Top,778321,682848,2,3,Standard,Standard,0,0,0.478,23,1,0,6
FF,11,L,0,1,,,,1,1,Top,778321,682848,2,2,Standard,Standard,0,0,0.478,23,1,0,6
FS,7,L,0,0,,,,1,1,Top,778321,682848,2,1,Infield shade,Standard,0,0,0.478,23,1,0,6
SI,4,R,2,2,,,,0,1,Top,778321,682848,1,6,Standard,Standard,0,0,0.5,31,1,0,6
ST,14,R,1,2,,,,0,1,Top,778321,682848,1,5,Standard,Standard,0,0,0.5,31,1,0,6
FF,2,R,1,2,,,,0,1,Top,778321,682848,1,4,Standard,Standard,0,0,0.5,31,1,0,6
FF,2,R,1,1,,,,0,1,Top,778321,682848,1,3,Standard,Standard,0,0,0.5,31,1,0,6
FF,12,R,0,1,,,,0,1,Top,778321,682848,1,2,Standard,Standard,0,0,0.5,31,1,0,6
FF,9,R,0,0,,,,0,1,Top,778321,682848,1,1,Standard,Standard,0,0,0.5,31,1,0,6
CU,7,L,0,1,,676475,,2,6,Top,778408,682848,43,2,Standard,Standard,-4,4,0.922,26,3,2,6
FF,2,L,0,0,,676475,,2,6,Top,778408,682848,43,1,Standard,Standard,-4,4,0.922,26,3,2,6
SI,4,R,2,1,571448,,676475,1,6,Top,778408,682848,42,4,Standard,Standard,-3,3,0.903,27,3,2,6
SI,13,R,1,1,571448,,676475,1,6,Top,778408,682848,42,3,Standard,Standard,-3,3,0.903,27,3,2,6
SL,14,R,0,1,571448,,676475,1,6,Top,778408,682848,42,2,Standard,Standard,-3,3,0.903,27,3,2,6
SL,3,R,0,0,571448,,676475,1,6,Top,778408,682848,42,1,Standard,Standard,-3,3,0.903,27,3,2,6
SI,13,R,3,2,571448,,676475,0,6,Top,778408,682848,41,8,Strategic,Standard,-3,3,0.927,23,3,2,6
FF,14,R,2,2,571448,,676475,0,6,Top,778408,682848,41,7,Strategic,Standard,-3,3,0.927,23,3,2,6
CU,9,R,2,2,571448,,676475,0,6,Top,778408,682848,41,6,Strategic,Standard,-3,3,0.927,23,3,2,6
FF,11,R,2,2,571448,,676475,0,6,Top,778408,682848,41,5,Strategic,Standard,-3,3,0.927,23,3,2,6
FS,7,R,2,1,571448,,676475,0,6,Top,778408,682848,41,4,Strategic,Standard,-3,3,0.927,23,3,2,6
FF,12,R,1,1,571448,,676475,0,6,Top,778408,682848,41,3,Strategic,Standard,-3,3,0.927,23,3,2,6
ST,14,R,0,1,571448,,676475,0,6,Top,778408,682848,41,2,Strategic,Standard,-3,3,0.927,23,3,2,6
ST,3,R,0,0,571448,,676475,0,6,Top,778408,682848,41,1,Strategic,Standard,-3,3,0.927,23,3,2,6
CU,5,L,0,0,680977,,571448,0,6,Top,778408,682848,40,1,Strategic,Standard,-2,2,0.876,27,3,2,6
SL,14,R,3,2,,680977,,0,6,Top,778408,682848,39,6,Standard,Standard,-2,2,0.835,34,3,2,6
SI,7,R,3,1,,680977,,0,6,Top,778408,682848,39,5,Standard,Standard,-2,2,0.835,34,3,2,6
SI,11,R,2,1,,680977,,0,6,Top,778408,682848,39,4,Standard,Standard,-2,2,0.835,34,3,2,6
SL,9,R,1,1,,680977,,0,6,Top,778408,682848,39,3,Standard,Standard,-2,2,0.835,34,3,2,6
FS,13,R,0,1,,680977,,0,6,Top,778408,682848,39,2,Standard,Standard,-2,2,0.835,34,3,2,6
CU,5,R,0,0,,680977,,0,6,Top,778408,682848,39,1,Standard,Standard,-2,2,0.835,34,3,2,6
FS,2,L,1,0,,,,0,6,Top,778408,682848,38,2,Standard,Standard,-2,2,0.789,28,3,2,6
FS,14,L,0,0,,,,0,6,Top,778408,682848,38,1,Standard,Standard,-2,2,0.789,28,3,2,6
ST,1,R,2,2,,,,2,5,Top,778408,682848,34,5,Standard,Standard,-2,2,0.731,33,3,2,6
SI,11,R,1,2,,,,2,5,Top,778408,682848,34,4,Standard,Standard,-2,2,0.731,33,3,2,6
SI,13,R,0,2,,,,2,5,Top,778408,682848,34,3,Standard,Standard,-2,2,0.731,33,3,2,6
CU,14,R,0,1,,,,2,5,Top,778408,682848,34,2,Standard,Standard,-2,2,0.731,33,3,2,6
FF,6,R,0,0,,,,2,5,Top,778408,682848,34,1,Standard,Standard,-2,2,0.731,33,3,2,6
FF,4,L,3,2,,,,1,5,Top,778408,682848,33,6,Infield shade,Standard,-2,2,0.744,24,3,2,6
ST,11,L,2,2,,,,1,5,Top,778408,682848,33,5,Infield shade,Standard,-2,2,0.744,24,3,2,6
CH,14,L,1,2,,,,1,5,Top,778408,682848,33,4,Standard,Standard,-2,2,0.744,24,3,2,6
ST,4,L,1,1,,,,1,5,Top,778408,682848,33,3,Standard,Standard,-2,2,0.744,24,3,2,6
ST,1,L,1,0,,,,1,5,Top,778408,682848,33,2,Standard,Standard,-2,2,0.744,24,3,2,6
FF,11,L,0,0,,,,1,5,Top,778408,682848,33,1,Standard,Standard,-2,2,0.744,24,3,2,6
FF,1,R,3,2,,,,0,5,Top,778408,682848,32,6,Standard,Standard,-2,2,0.761,23,2,1,6
SI,5,R,3,1,,,,0,5,Top,778408,682848,32,5,Standard,Standard,-2,2,0.761,23,2,1,6
FF,2,R,3,0,,,,0,5,Top,778408,682848,32,4,Standard,Standard,-2,2,0.761,23,2,1,6
FF,12,R,2,0,,,,0,5,Top,778408,682848,32,3,Standard,Standard,-2,2,0.761,23,2,1,6
SI,13,R,1,0,,,,0,5,Top,778408,682848,32,2,Standard,Standard,-2,2,0.761,23,2,1,6
SI,13,R,0,0,,,,0,5,Top,778408,682848,32,1,Standard,Standard,-2,2,0.761,23,2,1,6
FS,11,L,0,0,,,686780,2,4,Top,778408,682848,27,1,Standard,Standard,-3,3,0.81,26,2,1,6
SL,6,R,0,1,,,,2,4,Top,778408,682848,26,2,Standard,Standard,-3,3,0.803,27,2,1,6
SI,13,R,0,0,,,,2,4,Top,778408,682848,26,1,Standard,Standard,-3,3,0.803,27,2,1,6
ST,4,R,1,1,,,,1,4,Top,778408,682848,25,3,Standard,Standard,-3,3,0.812,23,2,1,6
FS,13,R,0,1,,,,1,4,Top,778408,682848,25,2,Standard,Standard,-3,3,0.812,23,2,1,6
FS,11,R,0,0,,,,1,4,Top,778408,682848,25,1,Standard,Standard,-3,3,0.812,23,2,1,6
FS,8,L,1,0,,,,0,4,Top,778408,682848,24,2,Standard,Standard,-3,3,0.824,27,2,1,6
FF,14,L,0,0,,,,0,4,Top,778408,682848,24,1,Standard,Standard,-3,3,0.824,27,2,1,6
ST,6,R,3,2,,,680977,2,3,Top,778408,682848,20,6,Strategic,Standard,-3,3,0.79,34,2,1,6
SI,13,R,2,2,,,680977,2,3,Top,778408,682848,20,5,Standard,Standard,-3,3,0.79,34,2,1,6
FF,12,R,2,1,,,680977,2,3,Top,778408,682848,20,4,Standard,Standard,-3,3,0.79,34,2,1,6
ST,14,R,1,1,,,680977,2,3,Top,778408,682848,20,3,Standard,Standard,-3,3,0.79,34,2,1,6
FS,4,R,1,0,,,680977,2,3,Top,778408,682848,20,2,Standard,Standard,-3,3,0.79,34,2,1,6
FS,14,R,0,0,,,680977,2,3,Top,778408,682848,20,1,Standard,Strategic,-3,3,0.79,34,2,1,6
