pitch_type,release_speed,release_pos_x,release_pos_z,events,description,zone,stand,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,hit_distance_sc,launch_speed,launch_angle,release_spin_rate,release_extension,game_pk,fielder_2,launch_speed_angle,at_bat_number,pitch_number,bat_score,fld_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game
ST,84.7,-2.34,5.43,,ball,14,R,B,,,0,0,0.92,0.25,0.37,1.33,,,,1,3,Top,,,,,,2457,6.5,778321,680779,,18,1,0,1,0,1,Standard,Standard,2,1,6
FS,94.1,-2.41,5.58,strikeout,swinging_strike,13,L,S,2,,2,2,-1.15,0.08,-0.36,0.92,,,,0,3,Top,,,,,,1794,6.4,778321,680779,,17,5,0,1,0,1,Standard,Standard,1,0,6
ST,84.9,-2.46,5.43,,ball,13,L,B,,,1,2,1,0.6,-0.13,1.02,,,,0,3,Top,,,,,,2231,6.5,778321,680779,,17,4,0,1,0,1,Standard,Standard,1,0,6
FF,96.2,-2.28,5.53,,foul,4,L,S,,,1,1,-1.15,0.93,-0.74,2.46,,,,0,3,Top,,,199,75.1,54,2400,6.5,778321,680779,,17,3,0,1,0,1,Standard,Standard,1,0,6
CU,82.2,-2.44,5.55,,called_strike,7,L,S,,,1,0,0.73,-0.31,-0.34,1.74,,,,0,3,Top,,,,,,2627,6.2,778321,680779,,17,2,0,1,0,1,Standard,Standard,1,0,6
FF,98.1,-2.3,5.59,,ball,14,L,B,,,0,0,-1.09,1.1,1.2,1.85,,,,0,3,Top,,,,,,2410,6.5,778321,680779,,17,1,0,1,0,1,Standard,Standard,1,0,6
SL,85.9,-2.34,5.35,field_out,hit_into_play,6,R,X,1,ground_ball,1,2,-0.04,0.62,0.66,1.93,,,657557,2,2,Top,128.51,180.57,2,67.5,-45,2435,6.6,778321,680779,2,13,4,0,1,0,1,Standard,Standard,1,0,6
FF,96.8,-1.96,5.48,,foul,3,R,S,,,1,1,-0.95,1.06,0.59,2.6,,,657557,2,2,Top,,,189,75.1,62,2297,6.8,778321,680779,,13,3,0,1,0,1,Standard,Standard,1,0,6
ST,84.3,-2.32,5.34,,ball,9,R,B,,,0,1,1.31,0.37,0.72,1.34,,,657557,2,2,Top,,,,,,2395,6.6,778321,680779,,13,2,0,1,0,1,Standard,Standard,1,0,6
SL,83.9,-2.25,5.38,,called_strike,5,R,S,,,0,0,0.4,0.65,-0.2,2.48,,,657557,2,2,Top,,,,,,2405,6.5,778321,680779,,13,1,0,1,0,1,Standard,Standard,1,0,6
FF,98.6,-2.28,5.53,single,hit_into_play,4,R,X,8,fly_ball,1,1,-1.17,0.9,-0.62,2.45,,,,2,2,Top,152.92,110.39,249,77.2,44,2393,6.7,778321,680779,3,12,3,0,1,0,1,Standard,Standard,1,0,6
FF,98.5,-2.23,5.62,,ball,11,R,B,,,0,1,-0.92,1.11,-0.62,3.94,,,,2,2,Top,,,,,,2336,6.4,778321,680779,,12,2,0,1,0,1,Standard,Standard,1,0,6
FF,98,-2.17,5.6,,foul,1,R,S,,,0,0,-1.07,1.03,-0.38,3.17,,,,2,2,Top,,,212,76.2,37,2289,6.4,778321,680779,,12,1,0,1,0,1,Standard,Standard,1,0,6
FF,98.4,-2.33,5.6,field_out,hit_into_play,4,L,X,6,ground_ball,2,1,-0.95,0.86,-0.8,2.73,,,,1,2,Top,114.32,151.68,7,88.7,-20,2312,6.6,778321,680779,2,11,4,0,1,0,1,Infield shade,Standard,1,0,6
CH,87.9,-2.43,5.47,,ball,13,L,B,,,1,1,-1.36,0.05,-1.65,2.05,,,,1,2,Top,,,,,,1863,6.5,778321,680779,,11,3,0,1,0,1,Standard,Standard,1,0,6
ST,84.4,-2.48,5.47,,foul,8,L,S,,,1,0,1.14,0.42,-0.08,1.96,,,,1,2,Top,,,4,68.6,-27,2467,6.4,778321,680779,,11,2,0,1,0,1,Standard,Standard,1,0,6
FF,98.4,-2.39,5.58,,ball,11,L,B,,,0,0,-1.18,0.96,-1.07,2.78,,,,1,2,Top,,,,,,2386,6.6,778321,680779,,11,1,0,1,0,1,Standard,Standard,1,0,6
FF,98.2,-2.32,5.53,strikeout,swinging_strike,11,L,S,2,,2,2,-1.23,1.08,-1.64,2.86,,,,0,2,Top,,,,,,2388,6.6,778321,680779,,10,5,0,1,0,1,Standard,Standard,1,0,6
CH,88.7,-2.43,5.41,,ball,13,L,B,,,1,2,-1.39,0.16,-0.02,-0.13,,,,0,2,Top,,,,,,1927,6.4,778321,680779,,10,4,0,1,0,1,Standard,Standard,1,0,6
FF,99.6,-2.41,5.49,,ball,11,L,B,,,0,2,-1.19,0.89,-0.99,4.15,,,,0,2,Top,,,,,,2386,6.3,778321,680779,,10,3,0,1,0,1,Standard,Standard,1,0,6
FF,97.8,-2.32,5.54,,called_strike,6,L,S,,,0,1,-1.34,1.05,0.8,2.98,,,,0,2,Top,,,,,,2410,6.4,778321,680779,,10,2,0,1,0,1,Infield shade,Standard,1,0,6
FS,96.3,-2.37,5.52,,called_strike,9,L,S,,,0,0,-1.19,0.79,0.47,1.49,,,,0,2,Top,,,,,,1870,6.7,778321,680779,,10,1,0,1,0,1,Infield shade,Standard,1,0,6
CH,88.5,-2.36,5.51,field_out,hit_into_play,13,L,X,6,ground_ball,3,1,-1.39,0.46,-0.95,2.4,,695578,,2,1,Top,108.24,156.75,111,92.6,5,1848,6.4,778321,680779,4,4,5,0,0,0,0,Standard,Standard,1,0,6
FS,94.2,-2.44,5.44,,ball,13,L,B,,,2,1,-0.93,-0.02,-1.07,2.46,,695578,,2,1,Top,,,,,,1634,6.6,778321,680779,,4,4,0,0,0,0,Standard,Standard,1,0,6
FF,99.4,-2.25,5.53,,ball,11,L,B,,,1,1,-1.02,0.69,-1.71,3.67,,695578,,2,1,Top,,,,,,2226,6.6,778321,680779,,4,3,0,0,0,0,Standard,Standard,1,0,6
FF,99.4,-2.2,5.54,,ball,11,L,B,,,0,1,-1.21,0.84,-1.01,3.12,,,695578,2,1,Top,,,,,,2428,6.7,778321,680779,,4,2,0,0,0,0,Standard,Standard,1,0,6
SL,86.6,-2.34,5.4,,called_strike,9,L,S,,,0,0,0.05,0.47,0.45,1.67,,,695578,2,1,Top,,,,,,2424,6.5,778321,680779,,4,1,0,0,0,0,Standard,Standard,1,0,6
CH,87.9,-2.34,5.48,strikeout,swinging_strike,13,L,S,2,,1,2,-1.23,0.5,-1.8,1.97,,,695578,1,1,Top,,,,,,1900,6.4,778321,680779,,3,6,0,0,0,0,Standard,Standard,1,0,6
FS,94.4,-2.19,5.49,,foul,7,L,S,,,1,2,-1.03,-0.03,-0.44,1.46,,,695578,1,1,Top,,,3,87.5,-25,1759,6.6,778321,680779,,3,5,0,0,0,0,Infield shade,Standard,1,0,6
CH,87.9,-2.28,5.54,,foul,13,L,S,,,1,2,-1.44,0.36,-1.11,2.3,,,695578,1,1,Top,,,,,,1888,6.5,778321,680779,,3,4,0,0,0,0,Infield shade,Standard,1,0,6
FF,97.7,-2.25,5.58,,ball,11,L,B,,,0,2,-1.25,0.79,-0.87,4.58,,,695578,1,1,Top,,,,,,2337,6.6,778321,680779,,3,3,0,0,0,0,Infield shade,Standard,1,0,6
CH,88,-2.29,5.54,,foul,13,L,S,,,0,1,-1.53,0.4,-1,2.22,,,695578,1,1,Top,,,139,72.3,13,1965,6.5,778321,680779,,3,2,0,0,0,0,Standard,Standard,1,0,6
FS,94.4,-2.23,5.56,,foul,8,L,S,,,0,0,-0.98,-0.33,0.05,2.01,,,695578,1,1,Top,,,6,87.8,-19,1752,6.6,778321,680779,,3,1,0,0,0,0,Standard,Standard,1,0,6
CU,86.6,-2.33,5.53,hit_by_pitch,hit_by_pitch,14,L,B,,,1,2,0.53,-0.28,2.1,0.04,,,,1,1,Top,,,,,,2449,6.6,778321,682848,,2,4,0,0,0,0,Standard,Standard,1,0,6
FF,99.1,-2.22,5.62,,swinging_strike,2,L,S,,,1,1,-1.03,1.04,0.14,3.29,,,,1,1,Top,,,,,,2333,6.4,778321,682848,,2,3,0,0,0,0,Standard,Standard,1,0,6
FF,99.2,-2.33,5.64,,ball,11,L,B,,,0,1,-1.07,1.07,-1.28,2.86,,,,1,1,Top,,,,,,2325,6.5,778321,682848,,2,2,0,0,0,0,Standard,Standard,1,0,6
FS,96.2,-2.4,5.62,,foul,7,L,S,,,0,0,-1.1,-0.05,-0.81,2.24,,,,1,1,Top,,,21,74.8,-4,1731,6.4,778321,682848,,2,1,0,0,0,0,Infield shade,Standard,1,0,6
SI,98.5,-2.25,5.58,field_out,hit_into_play,4,R,X,5,ground_ball,2,2,-1.56,0.65,-0.57,2.32,,,,0,1,Top,98.75,171.37,7,59.8,-18,2521,6.5,778321,682848,2,1,6,0,0,0,0,Standard,Standard,1,0,6
ST,86,-2.37,5.49,,ball,14,R,B,,,1,2,1.07,0.35,2.04,1.72,,,,0,1,Top,,,,,,2399,6.5,778321,682848,,1,5,0,0,0,0,Standard,Standard,1,0,6
FF,99.4,-2.29,5.6,,foul,2,R,S,,,1,2,-1.02,1,-0.14,3.32,,,,0,1,Top,,,223,77,39,2271,6.6,778321,682848,,1,4,0,0,0,0,Standard,Standard,1,0,6
FF,99,-2.21,5.6,,swinging_strike,2,R,S,,,1,1,-1.02,1.08,0.04,3.26,,,,0,1,Top,,,,,,2301,6.6,778321,682848,,1,3,0,0,0,0,Standard,Standard,1,0,6
FF,98.7,-2.15,5.64,,ball,12,R,B,,,0,1,-1.18,0.99,1.05,3.2,,,,0,1,Top,,,,,,2271,6.8,778321,682848,,1,2,0,0,0,0,Standard,Standard,1,0,6
FF,99.3,-2.3,5.55,,called_strike,9,R,S,,,0,0,-1.18,0.89,0.6,1.78,,,,0,1,Top,,,,,,2213,6.6,778321,682848,,1,1,0,0,0,0,Standard,Standard,1,0,6
CU,82.6,-2.31,5.53,field_out,hit_into_play,7,L,X,7,line_drive,0,1,0.79,-0.38,-0.42,1.57,,676475,,2,6,Top,84.13,103.96,259,79.7,23,2546,6.8,778408,682848,4,43,2,5,1,5,1,Standard,Standard,3,2,6
FF,97.9,-2.27,5.55,,swinging_strike,2,L,S,,,0,0,-1.32,1.07,-0.19,3.32,,676475,,2,6,Top,,,,,,2280,6.5,778408,682848,,43,1,5,1,5,1,Standard,Standard,3,2,6
SI,97,-2.21,5.5,field_out,hit_into_play,4,R,X,4,ground_ball,2,1,-1.54,0.73,-0.39,2.26,571448,,676475,1,6,Top,151.88,158.91,5,100.1,-22,2451,6.7,778408,682848,2,42,4,4,1,5,1,Standard,Standard,3,2,6
SI,97.2,-2.4,5.53,,ball,13,R,B,,,1,1,-1.71,0.5,-0.95,1.65,571448,,676475,1,6,Top,,,,,,2434,6.6,778408,682848,,42,3,4,1,4,1,Standard,Standard,3,2,6
SL,85.6,-2.17,5.35,,ball,14,R,B,,,0,1,0.38,0.32,1.47,1.58,571448,,676475,1,6,Top,,,,,,2283,6.9,778408,682848,,42,2,4,1,4,1,Standard,Standard,3,2,6
SL,84.4,-2.37,5.48,,foul,3,R,S,,,0,0,0.42,0.75,0.28,2.79,571448,,676475,1,6,Top,,,110,70.8,79,2427,7,778408,682848,,42,1,4,1,4,1,Standard,Standard,3,2,6
SI,96.5,-2.22,5.57,strikeout,swinging_strike,13,R,S,2,,3,2,-1.68,0.36,-1.52,2.2,571448,,676475,0,6,Top,,,,,,2329,6.5,778408,682848,,41,8,4,1,4,1,Strategic,Standard,3,2,6
FF,97.5,-2.22,5.49,,ball,14,R,B,,,2,2,-1.45,1.09,0.22,1.42,571448,,676475,0,6,Top,,,,,,2208,6.6,778408,682848,,41,7,4,1,4,1,Strategic,Standard,3,2,6
CU,83.9,-2.35,5.52,,foul,9,R,S,,,2,2,0.56,-0.33,0.52,1.77,571448,,676475,0,6,Top,,,1,57.4,-58,2361,6.6,778408,682848,,41,6,4,1,4,1,Strategic,Standard,3,2,6
FF,97.2,-2.17,5.64,,foul,11,R,S,,,2,2,-1.33,1.13,-0.17,3.94,571448,,676475,0,6,Top,,,267,80,36,2284,6.5,778408,682848,,41,5,4,1,4,1,Strategic,Standard,3,2,6
FS,92.6,-2.28,5.46,,swinging_strike,7,R,S,,,2,1,-1.42,0.33,-0.61,2.1,571448,,676475,0,6,Top,,,,,,1665,6.5,778408,682848,,41,4,4,1,4,1,Strategic,Standard,3,2,6
FF,97.7,-2.14,5.52,,ball,12,R,B,,,1,1,-1.44,0.95,1.07,3.1,571448,,676475,0,6,Top,,,,,,2315,6.7,778408,682848,,41,3,4,1,4,1,Strategic,Standard,3,2,6
ST,84,-2.24,5.39,,ball,14,R,B,,,0,1,0.77,0.86,1.07,1.57,571448,,676475,0,6,Top,,,,,,2398,6.7,778408,682848,,41,2,4,1,4,1,Strategic,Standard,3,2,6
ST,84.7,-2.36,5.47,,foul,3,R,S,,,0,0,1.17,0.78,0.41,3.62,571448,,676475,0,6,Top,,,176,69.3,50,2193,6.6,778408,682848,,41,1,4,1,4,1,Strategic,Standard,3,2,6
CU,82.7,-2.32,5.62,single,hit_into_play,5,L,X,9,ground_ball,0,0,0.63,-0.34,0.01,2.84,680977,,571448,0,6,Top,156.72,109.29,17,95.8,-9,2508,6.5,778408,682848,2,40,1,3,1,4,1,Strategic,Standard,3,2,6
SL,86.4,-2.39,5.36,walk,ball,14,R,B,,,3,2,0.56,0.39,2.28,1.01,,680977,,0,6,Top,,,,,,2314,6.6,778408,682848,,39,6,3,1,3,1,Standard,Standard,3,2,6
SI,97.5,-2.34,5.64,,called_strike,7,R,S,,,3,1,-1.77,0.51,-0.82,1.76,,680977,,0,6,Top,,,,,,2327,6.4,778408,682848,,39,5,3,1,3,1,Standard,Standard,3,2,6
SI,95.4,-2.41,5.65,,ball,11,R,B,,,2,1,-1.58,0.42,-2.62,3.27,,680977,,0,6,Top,,,,,,2319,6.3,778408,682848,,39,4,3,1,3,1,Standard,Standard,3,2,6
SL,83.3,-2.41,5.45,,ball,9,R,B,,,1,1,0.42,0.44,0.74,1.63,,680977,,0,6,Top,,,,,,2341,6.4,778408,682848,,39,3,3,1,3,1,Standard,Standard,3,2,6
FS,93.3,-2.31,5.54,,ball,13,R,B,,,0,1,-1.34,-0.3,-0.77,1.39,,680977,,0,6,Top,,,,,,1800,6.4,778408,682848,,39,2,3,1,3,1,Standard,Standard,3,2,6
CU,83.8,-2.35,5.57,,called_strike,5,R,S,,,0,0,0.48,0.04,-0.19,2.23,,680977,,0,6,Top,,,,,,2506,6.5,778408,682848,,39,1,3,1,3,1,Standard,Standard,3,2,6
FS,92,-2.39,5.64,double,hit_into_play,2,L,X,9,line_drive,1,0,-1.02,0.3,0.18,2.91,,,,0,6,Top,212,103,172,106.1,10,1713,6.5,778408,682848,4,38,2,3,1,3,1,Standard,Standard,3,2,6
FS,92.7,-2.51,5.6,,ball,14,L,B,,,0,0,-1.07,0.24,1.37,2.02,,,,0,6,Top,,,,,,1747,6.5,778408,682848,,38,1,3,1,3,1,Standard,Standard,3,2,6
ST,82.9,-2.55,5.46,strikeout,swinging_strike,1,R,S,2,,2,2,0.83,0.54,-0.57,3.1,,,,2,5,Top,,,,,,2258,6.5,778408,682848,,34,5,3,1,3,1,Standard,Standard,3,2,6
SI,96.3,-2.53,5.55,,ball,11,R,B,,,1,2,-1.75,0.32,-2,2.61,,,,2,5,Top,,,,,,2431,6.3,778408,682848,,34,4,3,1,3,1,Standard,Standard,3,2,6
SI,96.1,-2.45,5.49,,ball,13,R,B,,,0,2,-1.63,0.39,-0.16,1.14,,,,2,5,Top,,,,,,2354,6.1,778408,682848,,34,3,3,1,3,1,Standard,Standard,3,2,6
CU,83.5,-2.41,5.55,,swinging_strike,14,R,S,,,0,1,0.58,-0.1,1.48,2.33,,,,2,5,Top,,,,,,2382,6.6,778408,682848,,34,2,3,1,3,1,Standard,Standard,3,2,6
FF,96.8,-2.41,5.62,,foul,6,R,S,,,0,0,-1.15,0.96,0.63,2.84,,,,2,5,Top,,,234,79.3,26,2202,6.2,778408,682848,,34,1,3,1,3,1,Standard,Standard,3,2,6
FF,96.5,-2.52,5.65,field_out,hit_into_play,4,L,X,9,fly_ball,3,2,-1.31,0.87,-0.47,2.6,,,,1,5,Top,179.81,65.94,354,97.8,24,2220,6.4,778408,682848,5,33,6,3,1,3,1,Infield shade,Standard,3,2,6
ST,82.6,-2.69,5.47,,ball,11,L,B,,,2,2,0.88,0.68,-1.57,4.16,,,,1,5,Top,,,,,,2290,6.4,778408,682848,,33,5,3,1,3,1,Infield shade,Standard,3,2,6
CH,86.6,-2.61,5.54,,ball,14,L,B,,,1,2,-1.78,0.01,0.13,0.76,,,,1,5,Top,,,,,,1789,6.3,778408,682848,,33,4,3,1,3,1,Standard,Standard,3,2,6
ST,82.2,-2.63,5.44,,called_strike,4,L,S,,,1,1,0.82,0.65,-0.49,2.34,,,,1,5,Top,,,,,,2232,6.6,778408,682848,,33,3,3,1,3,1,Standard,Standard,3,2,6
ST,81.8,-2.66,5.48,,called_strike,1,L,S,,,1,0,1.03,0.74,-0.39,3.11,,,,1,5,Top,,,,,,2160,6.4,778408,682848,,33,2,3,1,3,1,Standard,Standard,3,2,6
FF,96.4,-2.45,5.55,,ball,11,L,B,,,0,0,-1.34,1.01,-0.73,3.65,,,,1,5,Top,,,,,,2136,6.6,778408,682848,,33,1,3,1,3,1,Standard,Standard,3,2,6
FF,96.8,-2.39,5.6,field_out,hit_into_play,1,R,X,4,ground_ball,3,2,-1.27,0.94,-0.55,3.39,,,,0,5,Top,144.01,150.43,25,72.6,-5,2190,6.4,778408,682848,2,32,6,3,1,3,1,Standard,Standard,2,1,6
SI,95.6,-2.42,5.64,,called_strike,5,R,S,,,3,1,-1.47,0.54,-0.14,2.22,,,,0,5,Top,,,,,,2337,6.4,778408,682848,,32,5,3,1,3,1,Standard,Standard,2,1,6
FF,96.3,-2.39,5.64,,called_strike,2,R,S,,,3,0,-1.16,1.03,-0.07,3.17,,,,0,5,Top,,,,,,2189,6.5,778408,682848,,32,4,3,1,3,1,Standard,Standard,2,1,6
FF,96.5,-2.42,5.63,,ball,12,R,B,,,2,0,-1.32,0.95,1.32,2.72,,,,0,5,Top,,,,,,2311,6.4,778408,682848,,32,3,3,1,3,1,Standard,Standard,2,1,6
SI,94.4,-2.57,5.59,,ball,13,R,B,,,1,0,-1.67,0.17,-1.18,1.55,,,,0,5,Top,,,,,,2241,6.3,778408,682848,,32,2,3,1,3,1,Standard,Standard,2,1,6
SI,95.3,-2.46,5.59,,ball,13,R,B,,,0,0,-1.65,0.57,-0.57,1.29,,,,0,5,Top,,,,,,2239,6.3,778408,682848,,32,1,3,1,3,1,Standard,Standard,2,1,6
FS,91.4,-2.3,5.62,force_out,hit_into_play,11,L,X,6,ground_ball,0,0,-1.05,-0.22,-0.97,2.57,,,686780,2,4,Top,118.6,148.01,18,96.7,-7,1579,6.4,778408,682848,2,27,1,3,0,3,0,Standard,Standard,2,1,6
SL,85.3,-2.49,5.38,field_error,hit_into_play,6,R,X,6,ground_ball,0,1,0.19,0.61,0.74,2.38,,,,2,4,Top,111.02,161.37,47,77.1,2,2389,6.6,778408,682848,2,26,2,3,0,3,0,Standard,Standard,2,1,6
SI,96.3,-2.38,5.61,,called_strike,13,R,S,,,0,0,-1.65,0.6,-0.94,1.88,,,,2,4,Top,,,,,,2402,6.4,778408,682848,,26,1,3,0,3,0,Standard,Standard,2,1,6
ST,83.4,-2.49,5.47,field_out,hit_into_play,4,R,X,8,fly_ball,1,1,0.74,0.59,-0.45,3.03,,,,1,4,Top,151.31,85.14,290,92.4,44,2111,6,778408,682848,3,25,3,3,0,3,0,Standard,Standard,2,1,6
FS,91.6,-2.44,5.6,,ball,13,R,B,,,0,1,-1.32,-0.49,-1.22,1.14,,,,1,4,Top,,,,,,1752,6.2,778408,682848,,25,2,3,0,3,0,Standard,Standard,2,1,6
FS,93.4,-2.57,5.6,,swinging_strike,11,R,S,,,0,0,-1.52,0.36,-1.6,2.94,,,,1,4,Top,,,,,,1724,6.4,778408,682848,,25,1,3,0,3,0,Standard,Standard,2,1,6
FS,92.4,-2.36,5.54,field_out,hit_into_play,8,L,X,3,ground_ball,1,0,-1.32,-0.05,-0.14,1.68,,,,0,4,Top,161.56,174.64,6,90.6,-16,1685,6.5,778408,682848,2,24,2,3,0,3,0,Standard,Standard,2,1,6
FF,96.5,-2.31,5.55,,ball,14,L,B,,,0,0,-1.46,0.73,1.81,1.71,,,,0,4,Top,,,,,,2098,6.6,778408,682848,,24,1,3,0,3,0,Standard,Standard,2,1,6
ST,85.3,-2.43,5.42,field_out,hit_into_play,6,R,X,5,ground_ball,3,2,0.99,0.35,0.29,2.73,,,680977,2,3,Top,104.07,169.8,13,89.9,-11,2349,6.5,778408,682848,2,20,6,3,0,3,0,Strategic,Standard,2,1,6
SI,97,-2.32,5.51,,ball,13,R,B,,,2,2,-1.77,0.78,-0.75,1.39,,,680977,2,3,Top,,,,,,2326,6.5,778408,682848,,20,5,3,0,3,0,Standard,Standard,2,1,6
FF,97.1,-2.1,5.48,,swinging_strike,12,R,S,,,2,1,-1.26,1.03,1.09,3.15,,,680977,2,3,Top,,,,,,2116,6.6,778408,682848,,20,4,3,0,3,0,Standard,Standard,2,1,6
ST,85.5,-2.32,5.35,,ball,14,R,B,,,1,1,0.74,0.59,1.04,1.81,,,680977,2,3,Top,,,,,,2232,6.6,778408,682848,,20,3,3,0,3,0,Standard,Standard,2,1,6
FS,94.1,-2.23,5.57,,called_strike,4,R,S,,,1,0,-1.29,0.12,-0.75,2.68,,,680977,2,3,Top,,,,,,1815,6.2,778408,682848,,20,2,3,0,3,0,Standard,Standard,2,1,6
FS,93.2,-2.23,5.45,,ball,14,R,B,,,0,0,-1.3,-0.34,1.03,1.35,,,680977,2,3,Top,,,,,,1799,6.7,778408,682848,,20,1,3,0,3,0,Standard,Strategic,2,1,6
FS,93.9,-2.41,5.5,single,hit_into_play,4,L,X,7,line_drive,1,1,-1.14,0.2,-0.59,2.7,687363,,,2,3,Top,89,95,178,102.5,7,1836,6.5,778408,682848,4,19,3,2,0,3,0,Standard,Standard,2,1,6
FF,97.4,-2.26,5.45,,foul,2,L,S,,,1,0,-1.09,0.9,-0.07,2.98,687363,,,2,3,Top,,,268,86.6,42,2135,6.6,778408,682848,,19,2,2,0,2,0,Standard,Standard,2,1,6
ST,84.5,-2.5,5.38,,ball,11,L,B,,,0,0,1.08,0.5,-1.55,2.95,687363,,,2,3,Top,,,,,,2418,6.5,778408,682848,,19,1,2,0,2,0,Standard,Standard,2,1,6
FF,98.3,-2.23,5.54,strikeout,swinging_strike,1,R,S,2,,1,2,-1.38,0.79,-0.63,3.24,687363,,,1,3,Top,,,,,,2264,6.2,778408,682848,,18,4,2,0,2,0,Strategic,Standard,2,1,6
SI,97.6,-2.26,5.4,,blocked_ball,13,R,B,,,0,2,-1.5,0.37,-0.67,0.63,687363,,,1,3,Top,,,,,,2329,6.7,778408,682848,,18,3,2,0,2,0,Strategic,Standard,2,1,6
SL,85.3,-2.2,5.39,,foul,3,R,S,,,0,1,-0.22,0.89,0.44,3.37,687363,,,1,3,Top,,,190,70.1,43,2345,6.6,778408,682848,,18,2,2,0,2,0,Strategic,Standard,2,1,6
SL,85,-2.29,5.46,,swinging_strike,12,R,S,,,0,0,0.12,1.11,0.25,3.68,687363,,,1,3,Top,,,,,,2304,6.5,778408,682848,,18,1,2,0,2,0,Strategic,Standard,2,1,6
FF,98.3,-2.21,5.55,triple,hit_into_play,4,L,X,8,line_drive,1,1,-1.34,0.79,-0.37,2.36,,686780,691026,1,3,Top,144,43,332,96.1,19,2269,6.4,778408,682848,4,17,3,0,0,2,0,Standard,Standard,2,1,6
FF,97.8,-2.2,5.53,,swinging_strike,1,L,S,,,1,0,-1.41,0.8,-0.79,3.13,,686780,691026,1,3,Top,,,,,,2336,6.8,778408,682848,,17,2,0,0,0,0,Standard,Standard,2,1,6
FS,94.1,-2.22,5.56,,ball,14,L,B,,,0,0,-1.36,-0.19,0.39,1.13,,686780,691026,1,3,Top,,,,,,1839,6.6,778408,682848,,17,1,0,0,0,0,Standard,Standard,2,1,6
FS,94.2,-2.2,5.53,single,hit_into_play,7,R,X,7,ground_ball,3,1,-1.34,-0.43,-0.5,1.89,,,686780,1,3,Top,76.84,111.71,25,106.2,-3,1739,6.5,778408,682848,4,16,5,0,0,0,0,Standard,Standard,1,0,6
ST,84.1,-2.34,5.44,,ball,12,R,B,,,2,1,0.92,0.61,1.15,2.8,,,686780,1,3,Top,,,,,,2483,6.6,778408,682848,,16,4,0,0,0,0,Standard,Standard,1,0,6
FS,93.9,-2.21,5.5,,ball,9,R,B,,,1,1,-1.31,-0.25,0.55,1.61,,,686780,1,3,Top,,,,,,1743,6.6,778408,682848,,16,3,0,0,0,0,Standard,Standard,1,0,6
FS,94.1,-2.2,5.54,,called_strike,4,R,S,,,1,0,-1.24,-0.39,-0.58,2.48,,,686780,1,3,Top,,,,,,1724,6.5,778408,682848,,16,2,0,0,0,0,Standard,Standard,1,0,6
SL,84.5,-2.29,5.41,,ball,14,R,B,,,0,0,-0.03,0.65,1.18,2.48,,,686780,1,3,Top,,,,,,2311,6.7,778408,682848,,16,1,0,0,0,0,Standard,Standard,1,0,6
FF,98.3,-2.34,5.5,strikeout,swinging_strike,2,L,S,2,,1,2,-1.4,0.77,-0.23,2.83,,,686780,0,3,Top,,,,,,2208,6.6,778408,682848,,15,4,0,0,0,0,Standard,Standard,1,0,6
FS,93.4,-2.27,5.59,,foul,8,L,S,,,1,1,-1.25,-0.42,-0.21,1.48,,,686780,0,3,Top,,,,,,1716,6.5,778408,682848,,15,3,0,0,0,0,Standard,Standard,1,0,6
FF,98,-2.1,5.54,,ball,12,L,B,,,0,1,-1.3,0.76,1.41,2.73,,,686780,0,3,Top,,,,,,2104,6.8,778408,682848,,15,2,0,0,0,0,Strategic,Standard,1,0,6
FS,93.5,-2.31,5.55,,foul_bunt,1,L,S,,,0,0,-1.28,0.54,-0.53,2.91,,,686780,0,3,Top,,,25,,,1850,6.4,778408,682848,,15,1,0,0,0,0,Standard,Standard,1,0,6
FS,93.5,-2.37,5.61,single,hit_into_play,5,R,X,9,line_drive,0,0,-1.22,0.35,0.02,2.56,,,,0,3,Top,164.54,108.41,184,102.2,8,1886,6.4,778408,682848,4,14,1,0,0,0,0,Standard,Standard,1,0,6
FF,97.5,-2.37,5.47,strikeout,called_strike,7,R,S,2,,1,2,-1.36,0.65,-0.81,1.92,,,,2,2,Top,,,,,,2217,6.8,778408,682848,,9,5,0,0,0,0,Standard,Standard,1,0,6
SL,85.6,-2.46,5.44,,foul,6,R,S,,,1,2,0.51,0.72,0.55,3.05,,,,2,2,Top,,,138,76.4,67,2143,6.6,778408,682848,,9,4,0,0,0,0,Standard,Standard,1,0,6
ST,85.1,-2.44,5.43,,foul,14,R,S,,,1,1,1.08,0.56,1.07,2.8,,,,2,2,Top,,,,,,2424,6.6,778408,682848,,9,3,0,0,0,0,Standard,Standard,1,0,6
FF,98.2,-2.37,5.62,,called_strike,4,R,S,,,1,0,-1.43,0.93,-0.59,2.92,,,,2,2,Top,,,,,,2295,6.6,778408,682848,,9,2,0,0,0,0,Standard,Standard,1,0,6
FS,95.2,-2.45,5.55,,ball,14,R,B,,,0,0,-1.41,0.19,0.65,0.85,,,,2,2,Top,,,,,,1904,6.7,778408,682848,,9,1,0,0,0,0,Standard,Standard,1,0,6
